"Date","lon","lat","LT50","Cultivar","Data_source"
2007-03-23,-119.74,46.25,-14.9985,"Sauvignon blanc","NYUS.2.2 open training dataset"
2007-03-24,-119.74,46.25,-18.60925,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-03-24,-119.74,46.25,-13.60975,"Chardonnay","NYUS.2.2 open training dataset"
2007-03-27,-119.74,46.25,-16.38725,"Merlot","NYUS.2.2 open training dataset"
2007-03-27,-119.74,46.25,-17.776,"Riesling","NYUS.2.2 open training dataset"
2007-03-28,-119.74,46.25,-12.221,"Cabernet Franc","NYUS.2.2 open training dataset"
2007-03-28,-119.74,46.25,-16.94275,"Sangiovese","NYUS.2.2 open training dataset"
2007-03-28,-119.74,46.25,-13.60975,"Syrah","NYUS.2.2 open training dataset"
2007-03-30,-119.74,46.25,-17.776,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-03-30,-119.74,46.25,-12.7765,"Chardonnay","NYUS.2.2 open training dataset"
2007-10-10,-119.74,46.25,-12.7765,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-10-10,-119.74,46.25,-12.7765,"Chardonnay","NYUS.2.2 open training dataset"
2007-10-16,-119.74,46.25,-11.6655,"Merlot","NYUS.2.2 open training dataset"
2007-10-16,-119.74,46.25,-12.7765,"Riesling","NYUS.2.2 open training dataset"
2007-10-17,-119.74,46.25,-11.38775,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-10-17,-119.74,46.25,-12.221,"Chardonnay","NYUS.2.2 open training dataset"
2007-10-18,-119.74,46.25,-12.49875,"Chenin blanc","NYUS.2.2 open training dataset"
2007-10-23,-119.74,46.25,-12.221,"Gewurztraminer","NYUS.2.2 open training dataset"
2007-10-23,-119.74,46.25,-13.60975,"Pinot gris","NYUS.2.2 open training dataset"
2007-10-23,-119.74,46.25,-11.6655,"Syrah","NYUS.2.2 open training dataset"
2007-10-24,-119.74,46.25,-13.332,"Cabernet Franc","NYUS.2.2 open training dataset"
2007-10-26,-119.74,46.25,-12.49875,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-10-26,-119.74,46.25,-13.8875,"Chardonnay","NYUS.2.2 open training dataset"
2007-10-30,-119.74,46.25,-13.05425,"Merlot","NYUS.2.2 open training dataset"
2007-10-30,-119.74,46.25,-16.665,"Riesling","NYUS.2.2 open training dataset"
2007-10-31,-119.74,46.25,-16.38725,"Lemberger","NYUS.2.2 open training dataset"
2007-10-31,-119.74,46.25,-14.16525,"Sangiovese","NYUS.2.2 open training dataset"
2007-11-01,-119.74,46.25,-15.27625,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-11-01,-119.74,46.25,-18.60925,"Chardonnay","NYUS.2.2 open training dataset"
2007-11-08,-119.74,46.25,-17.776,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-11-08,-119.74,46.25,-18.60925,"Chardonnay","NYUS.2.2 open training dataset"
2007-11-09,-119.74,46.25,-19.16475,"Lemberger","NYUS.2.2 open training dataset"
2007-11-09,-119.74,46.25,-17.2205,"Sangiovese","NYUS.2.2 open training dataset"
2007-11-10,-119.74,46.25,-18.05375,"Chenin blanc","NYUS.2.2 open training dataset"
2007-11-15,-119.74,46.25,-19.72025,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-11-15,-119.74,46.25,-20.5535,"Chardonnay","NYUS.2.2 open training dataset"
2007-11-20,-119.74,46.25,-19.4425,"Gewurztraminer","NYUS.2.2 open training dataset"
2007-11-20,-119.74,46.25,-17.776,"Pinot gris","NYUS.2.2 open training dataset"
2007-11-20,-119.74,46.25,-16.94275,"Syrah","NYUS.2.2 open training dataset"
2007-11-21,-119.74,46.25,-20.27575,"Cabernet Franc","NYUS.2.2 open training dataset"
2007-11-22,-119.74,46.25,-21.38675,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-11-22,-119.74,46.25,-23.05325,"Chardonnay","NYUS.2.2 open training dataset"
2007-11-27,-119.74,46.25,-22.22,"Merlot","NYUS.2.2 open training dataset"
2007-11-27,-119.74,46.25,-23.60875,"Riesling","NYUS.2.2 open training dataset"
2007-11-29,-119.74,46.25,-23.331,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-11-29,-119.74,46.25,-24.16425,"Chardonnay","NYUS.2.2 open training dataset"
2007-12-04,-119.74,46.25,-22.49775,"Gewurztraminer","NYUS.2.2 open training dataset"
2007-12-04,-119.74,46.25,-22.7755,"Pinot gris","NYUS.2.2 open training dataset"
2007-12-04,-119.74,46.25,-20.83125,"Syrah","NYUS.2.2 open training dataset"
2007-12-05,-119.74,46.25,-23.331,"Chenin blanc","NYUS.2.2 open training dataset"
2007-12-06,-119.74,46.25,-22.22,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-12-06,-119.74,46.25,-22.49775,"Chardonnay","NYUS.2.2 open training dataset"
2007-12-07,-119.74,46.25,-22.49775,"Lemberger","NYUS.2.2 open training dataset"
2007-12-07,-119.74,46.25,-20.83125,"Sangiovese","NYUS.2.2 open training dataset"
2007-12-11,-119.74,46.25,-22.49775,"Merlot","NYUS.2.2 open training dataset"
2007-12-11,-119.74,46.25,-24.442,"Riesling","NYUS.2.2 open training dataset"
2007-12-12,-119.74,46.25,-24.16425,"Cabernet Franc","NYUS.2.2 open training dataset"
2007-12-13,-119.74,46.25,-24.16425,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-12-13,-119.74,46.25,-24.9975,"Chardonnay","NYUS.2.2 open training dataset"
2007-12-18,-119.74,46.25,-24.16425,"Gewurztraminer","NYUS.2.2 open training dataset"
2007-12-18,-119.74,46.25,-21.38675,"Pinot gris","NYUS.2.2 open training dataset"
2007-12-18,-119.74,46.25,-21.94225,"Syrah","NYUS.2.2 open training dataset"
2007-12-20,-119.74,46.25,-24.16425,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-12-20,-119.74,46.25,-24.442,"Chardonnay","NYUS.2.2 open training dataset"
2007-12-21,-119.74,46.25,-23.8865,"Lemberger","NYUS.2.2 open training dataset"
2007-12-27,-119.74,46.25,-26.1085,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2007-12-27,-119.74,46.25,-26.38625,"Chardonnay","NYUS.2.2 open training dataset"
2007-12-28,-119.74,46.25,-26.1085,"Cabernet Franc","NYUS.2.2 open training dataset"
2007-12-28,-119.74,46.25,-26.1085,"Chenin blanc","NYUS.2.2 open training dataset"
2007-12-29,-119.74,46.25,-24.71975,"Merlot","NYUS.2.2 open training dataset"
2007-12-29,-119.74,46.25,-25.553,"Riesling","NYUS.2.2 open training dataset"
2008-01-01,-119.74,46.25,-22.7755,"Pinot gris","NYUS.2.2 open training dataset"
2008-01-01,-119.74,46.25,-22.7755,"Syrah","NYUS.2.2 open training dataset"
2008-01-04,-119.74,46.25,-24.9975,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-01-04,-119.74,46.25,-25.27525,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-08,-119.74,46.25,-22.49775,"Merlot","NYUS.2.2 open training dataset"
2008-01-08,-119.74,46.25,-22.49775,"Riesling","NYUS.2.2 open training dataset"
2008-01-09,-119.74,46.25,-24.71975,"Cabernet Franc","NYUS.2.2 open training dataset"
2008-01-09,-119.74,46.25,-23.8865,"Lemberger","NYUS.2.2 open training dataset"
2008-01-10,-119.74,46.25,-23.331,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-01-10,-119.74,46.25,-24.442,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-11,-119.74,46.25,-23.331,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-11,-119.74,46.25,-21.94225,"Merlot","NYUS.2.2 open training dataset"
2008-01-15,-119.74,46.25,-23.331,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-01-15,-119.74,46.25,-21.38675,"Pinot gris","NYUS.2.2 open training dataset"
2008-01-15,-119.74,46.25,-21.38675,"Syrah","NYUS.2.2 open training dataset"
2008-01-16,-119.74,46.25,-23.60875,"Chenin blanc","NYUS.2.2 open training dataset"
2008-01-17,-119.74,46.25,-24.16425,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-01-17,-119.74,46.25,-23.8865,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-23,-119.74,46.25,-23.331,"Merlot","NYUS.2.2 open training dataset"
2008-01-23,-119.74,46.25,-26.94175,"Riesling","NYUS.2.2 open training dataset"
2008-01-24,-119.74,46.25,-26.94175,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-01-24,-119.74,46.25,-26.94175,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-25,-119.74,46.25,-26.664,"Cabernet Franc","NYUS.2.2 open training dataset"
2008-01-25,-119.74,46.25,-24.71975,"Lemberger","NYUS.2.2 open training dataset"
2008-01-30,-119.74,46.25,-24.442,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-01-30,-119.74,46.25,-23.8865,"Pinot gris","NYUS.2.2 open training dataset"
2008-01-31,-119.74,46.25,-25.27525,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-01-31,-119.74,46.25,-25.553,"Chardonnay","NYUS.2.2 open training dataset"
2008-01-31,-119.74,46.25,-23.8865,"Syrah","NYUS.2.2 open training dataset"
2008-02-01,-119.74,46.25,-23.8865,"Chenin blanc","NYUS.2.2 open training dataset"
2008-02-02,-119.74,46.25,-23.331,"Lemberger","NYUS.2.2 open training dataset"
2008-02-05,-119.74,46.25,-23.331,"Merlot","NYUS.2.2 open training dataset"
2008-02-05,-119.74,46.25,-26.1085,"Riesling","NYUS.2.2 open training dataset"
2008-02-07,-119.74,46.25,-24.442,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-02-07,-119.74,46.25,-24.16425,"Chardonnay","NYUS.2.2 open training dataset"
2008-02-08,-119.74,46.25,-25.553,"Cabernet Franc","NYUS.2.2 open training dataset"
2008-02-08,-119.74,46.25,-23.60875,"Lemberger","NYUS.2.2 open training dataset"
2008-02-08,-119.74,46.25,-23.8865,"Syrah","NYUS.2.2 open training dataset"
2008-02-12,-119.74,46.25,-24.442,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-02-12,-119.74,46.25,-22.22,"Pinot gris","NYUS.2.2 open training dataset"
2008-02-13,-119.74,46.25,-22.7755,"Chenin blanc","NYUS.2.2 open training dataset"
2008-02-14,-119.74,46.25,-23.60875,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-02-14,-119.74,46.25,-22.49775,"Chardonnay","NYUS.2.2 open training dataset"
2008-02-15,-119.74,46.25,-23.331,"Chenin blanc","NYUS.2.2 open training dataset"
2008-02-15,-119.74,46.25,-23.331,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-02-15,-119.74,46.25,-22.7755,"Syrah","NYUS.2.2 open training dataset"
2008-02-19,-119.74,46.25,-20.83125,"Merlot","NYUS.2.2 open training dataset"
2008-02-19,-119.74,46.25,-24.16425,"Riesling","NYUS.2.2 open training dataset"
2008-02-20,-119.74,46.25,-25.27525,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-02-20,-119.74,46.25,-23.60875,"Chardonnay","NYUS.2.2 open training dataset"
2008-02-21,-119.74,46.25,-22.7755,"Lemberger","NYUS.2.2 open training dataset"
2008-02-21,-119.74,46.25,-21.94225,"Syrah","NYUS.2.2 open training dataset"
2008-02-26,-119.74,46.25,-21.109,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-02-26,-119.74,46.25,-19.72025,"Pinot gris","NYUS.2.2 open training dataset"
2008-02-26,-119.74,46.25,-20.5535,"Syrah","NYUS.2.2 open training dataset"
2008-02-27,-119.74,46.25,-22.7755,"Chenin blanc","NYUS.2.2 open training dataset"
2008-02-28,-119.74,46.25,-23.8865,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-02-28,-119.74,46.25,-19.998,"Chardonnay","NYUS.2.2 open training dataset"
2008-03-03,-119.74,46.25,-19.998,"Merlot","NYUS.2.2 open training dataset"
2008-03-03,-119.74,46.25,-22.7755,"Riesling","NYUS.2.2 open training dataset"
2008-03-05,-119.74,46.25,-21.38675,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-03-05,-119.74,46.25,-17.2205,"Chardonnay","NYUS.2.2 open training dataset"
2008-03-06,-119.74,46.25,-21.38675,"Lemberger","NYUS.2.2 open training dataset"
2008-03-06,-119.74,46.25,-21.6645,"Syrah","NYUS.2.2 open training dataset"
2008-03-10,-119.74,46.25,-20.5535,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-03-10,-119.74,46.25,-19.4425,"Pinot gris","NYUS.2.2 open training dataset"
2008-03-11,-119.74,46.25,-16.1095,"Chenin blanc","NYUS.2.2 open training dataset"
2008-03-12,-119.74,46.25,-20.5535,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-03-12,-119.74,46.25,-16.94275,"Chardonnay","NYUS.2.2 open training dataset"
2008-03-17,-119.74,46.25,-16.665,"Merlot","NYUS.2.2 open training dataset"
2008-03-17,-119.74,46.25,-21.94225,"Riesling","NYUS.2.2 open training dataset"
2008-03-18,-119.74,46.25,-16.665,"Lemberger","NYUS.2.2 open training dataset"
2008-03-18,-119.74,46.25,-18.60925,"Syrah","NYUS.2.2 open training dataset"
2008-03-20,-119.74,46.25,-18.887,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-03-20,-119.74,46.25,-14.443,"Chardonnay","NYUS.2.2 open training dataset"
2008-03-24,-119.74,46.25,-19.72025,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-03-24,-119.74,46.25,-19.4425,"Pinot gris","NYUS.2.2 open training dataset"
2008-03-25,-119.74,46.25,-15.554,"Chenin blanc","NYUS.2.2 open training dataset"
2008-03-25,-119.74,46.25,-17.776,"Syrah","NYUS.2.2 open training dataset"
2008-03-26,-119.74,46.25,-17.776,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-03-26,-119.74,46.25,-13.8875,"Chardonnay","NYUS.2.2 open training dataset"
2008-03-27,-119.74,46.25,-17.776,"Merlot","NYUS.2.2 open training dataset"
2008-03-27,-119.74,46.25,-20.5535,"Riesling","NYUS.2.2 open training dataset"
2008-03-31,-119.74,46.25,-19.16475,"Chenin blanc","NYUS.2.2 open training dataset"
2008-03-31,-119.74,46.25,-20.83125,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-03-31,-119.74,46.25,-19.72025,"Lemberger","NYUS.2.2 open training dataset"
2008-04-01,-119.74,46.25,-19.72025,"Syrah","NYUS.2.2 open training dataset"
2008-04-02,-119.74,46.25,-18.3315,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-04-02,-119.74,46.25,-16.665,"Chardonnay","NYUS.2.2 open training dataset"
2008-04-04,-119.74,46.25,-20.27575,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-04-04,-119.74,46.25,-16.665,"Chardonnay","NYUS.2.2 open training dataset"
2008-04-07,-119.74,46.25,-19.4425,"Riesling","NYUS.2.2 open training dataset"
2008-04-09,-119.74,46.25,-17.2205,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-04-09,-119.74,46.25,-13.60975,"Chardonnay","NYUS.2.2 open training dataset"
2008-04-16,-119.74,46.25,-11.6655,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-04-16,-119.74,46.25,-9.16575,"Chardonnay","NYUS.2.2 open training dataset"
2008-04-17,-119.74,46.25,-16.665,"Merlot","NYUS.2.2 open training dataset"
2008-10-10,-119.74,46.25,-10.5545,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-10-11,-119.74,46.25,-11.6655,"Chardonnay","NYUS.2.2 open training dataset"
2008-10-11,-119.74,46.25,-12.221,"Merlot","NYUS.2.2 open training dataset"
2008-10-11,-119.74,46.25,-11.11,"Riesling","NYUS.2.2 open training dataset"
2008-10-14,-119.74,46.25,-11.6655,"Syrah","NYUS.2.2 open training dataset"
2008-10-16,-119.74,46.25,-11.6655,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-10-17,-119.74,46.25,-12.49875,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-10-17,-119.74,46.25,-13.05425,"Lemberger","NYUS.2.2 open training dataset"
2008-10-17,-119.74,46.25,-11.11,"Merlot","NYUS.2.2 open training dataset"
2008-10-18,-119.74,46.25,-11.11,"Merlot","NYUS.2.2 open training dataset"
2008-10-21,-119.74,46.25,-11.94325,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-10-21,-119.74,46.25,-12.221,"Chardonnay","NYUS.2.2 open training dataset"
2008-10-21,-119.74,46.25,-11.94325,"Chenin blanc","NYUS.2.2 open training dataset"
2008-10-21,-119.74,46.25,-11.11,"Merlot","NYUS.2.2 open training dataset"
2008-10-22,-119.74,46.25,-15.83175,"Lemberger","NYUS.2.2 open training dataset"
2008-10-22,-119.74,46.25,-11.11,"Merlot","NYUS.2.2 open training dataset"
2008-10-22,-119.74,46.25,-14.16525,"Pinot gris","NYUS.2.2 open training dataset"
2008-10-24,-119.74,46.25,-12.49875,"Merlot","NYUS.2.2 open training dataset"
2008-10-25,-119.74,46.25,-13.05425,"Merlot","NYUS.2.2 open training dataset"
2008-10-27,-119.74,46.25,-13.332,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-10-28,-119.74,46.25,-12.7765,"Merlot","NYUS.2.2 open training dataset"
2008-10-30,-119.74,46.25,-11.11,"Merlot","NYUS.2.2 open training dataset"
2008-10-30,-119.74,46.25,-12.7765,"Sangiovese","NYUS.2.2 open training dataset"
2008-11-01,-119.74,46.25,-10.27675,"Merlot","NYUS.2.2 open training dataset"
2008-11-01,-119.74,46.25,-11.11,"Riesling","NYUS.2.2 open training dataset"
2008-11-03,-119.74,46.25,-14.9985,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-11-04,-119.74,46.25,-12.7765,"Merlot","NYUS.2.2 open training dataset"
2008-11-05,-119.74,46.25,-16.94275,"Chardonnay","NYUS.2.2 open training dataset"
2008-11-05,-119.74,46.25,-12.49875,"Merlot","NYUS.2.2 open training dataset"
2008-11-06,-119.74,46.25,-19.4425,"Chenin blanc","NYUS.2.2 open training dataset"
2008-11-06,-119.74,46.25,-14.9985,"Merlot","NYUS.2.2 open training dataset"
2008-11-06,-119.74,46.25,-14.72075,"Pinot gris","NYUS.2.2 open training dataset"
2008-11-07,-119.74,46.25,-15.27625,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-11-07,-119.74,46.25,-14.16525,"Merlot","NYUS.2.2 open training dataset"
2008-11-08,-119.74,46.25,-14.72075,"Merlot","NYUS.2.2 open training dataset"
2008-11-10,-119.74,46.25,-15.27625,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-11-11,-119.74,46.25,-16.1095,"Merlot","NYUS.2.2 open training dataset"
2008-11-12,-119.74,46.25,-20.27575,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-11-12,-119.74,46.25,-18.3315,"Lemberger","NYUS.2.2 open training dataset"
2008-11-13,-119.74,46.25,-16.665,"Merlot","NYUS.2.2 open training dataset"
2008-11-15,-119.74,46.25,-19.16475,"Chardonnay","NYUS.2.2 open training dataset"
2008-11-15,-119.74,46.25,-17.2205,"Merlot","NYUS.2.2 open training dataset"
2008-11-15,-119.74,46.25,-21.94225,"Riesling","NYUS.2.2 open training dataset"
2008-11-15,-119.74,46.25,-17.776,"Syrah","NYUS.2.2 open training dataset"
2008-11-17,-119.74,46.25,-18.887,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-11-18,-119.74,46.25,-17.2205,"Merlot","NYUS.2.2 open training dataset"
2008-11-19,-119.74,46.25,-20.27575,"Chardonnay","NYUS.2.2 open training dataset"
2008-11-19,-119.74,46.25,-17.776,"Merlot","NYUS.2.2 open training dataset"
2008-11-20,-119.74,46.25,-18.887,"Merlot","NYUS.2.2 open training dataset"
2008-11-21,-119.74,46.25,-21.109,"Chenin blanc","NYUS.2.2 open training dataset"
2008-11-21,-119.74,46.25,-18.887,"Merlot","NYUS.2.2 open training dataset"
2008-11-21,-119.74,46.25,-21.94225,"Pinot gris","NYUS.2.2 open training dataset"
2008-11-24,-119.74,46.25,-20.27575,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-11-25,-119.74,46.25,-19.16475,"Merlot","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-22.49775,"Chardonnay","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-22.22,"Gewurztraminer","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-22.49775,"Lemberger","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-20.27575,"Merlot","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-21.94225,"Riesling","NYUS.2.2 open training dataset"
2008-11-26,-119.74,46.25,-19.998,"Syrah","NYUS.2.2 open training dataset"
2008-11-27,-119.74,46.25,-20.5535,"Merlot","NYUS.2.2 open training dataset"
2008-11-27,-119.74,46.25,-19.998,"Sangiovese","NYUS.2.2 open training dataset"
2008-11-29,-119.74,46.25,-21.38675,"Merlot","NYUS.2.2 open training dataset"
2008-12-01,-119.74,46.25,-20.83125,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-12-02,-119.74,46.25,-20.5535,"Merlot","NYUS.2.2 open training dataset"
2008-12-03,-119.74,46.25,-21.94225,"Chardonnay","NYUS.2.2 open training dataset"
2008-12-03,-119.74,46.25,-20.83125,"Merlot","NYUS.2.2 open training dataset"
2008-12-04,-119.74,46.25,-23.05325,"Chenin blanc","NYUS.2.2 open training dataset"
2008-12-04,-119.74,46.25,-21.109,"Merlot","NYUS.2.2 open training dataset"
2008-12-04,-119.74,46.25,-21.6645,"Pinot gris","NYUS.2.2 open training dataset"
2008-12-05,-119.74,46.25,-21.38675,"Merlot","NYUS.2.2 open training dataset"
2008-12-06,-119.74,46.25,-21.38675,"Merlot","NYUS.2.2 open training dataset"
2008-12-08,-119.74,46.25,-21.94225,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-12-09,-119.74,46.25,-21.38675,"Merlot","NYUS.2.2 open training dataset"
2008-12-10,-119.74,46.25,-22.7755,"Chardonnay","NYUS.2.2 open training dataset"
2008-12-10,-119.74,46.25,-24.442,"Lemberger","NYUS.2.2 open training dataset"
2008-12-10,-119.74,46.25,-20.5535,"Merlot","NYUS.2.2 open training dataset"
2008-12-10,-119.74,46.25,-23.05325,"Riesling","NYUS.2.2 open training dataset"
2008-12-10,-119.74,46.25,-21.38675,"Syrah","NYUS.2.2 open training dataset"
2008-12-11,-119.74,46.25,-20.5535,"Merlot","NYUS.2.2 open training dataset"
2008-12-12,-119.74,46.25,-21.6645,"Merlot","NYUS.2.2 open training dataset"
2008-12-12,-119.74,46.25,-19.998,"Sangiovese","NYUS.2.2 open training dataset"
2008-12-15,-119.74,46.25,-25.27525,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2008-12-16,-119.74,46.25,-24.16425,"Merlot","NYUS.2.2 open training dataset"
2008-12-17,-119.74,46.25,-26.38625,"Chardonnay","NYUS.2.2 open training dataset"
2008-12-17,-119.74,46.25,-25.27525,"Merlot","NYUS.2.2 open training dataset"
2008-12-18,-119.74,46.25,-24.9975,"Merlot","NYUS.2.2 open training dataset"
